Time,Price_open,Price_high,Price_low,Price_close,FIB_1_MA,FIB_1_1,FIB_1_2,FIB_1_3,FIB_1_4,FIB_1_5,FIB_1_6,FIB_1_7,FIB_1_8,FIB_1_9,FIB_1_10,FIB_1_11,FIB_1_12,FIB_2_MA,FIB_2_1,FIB_2_2,FIB_2_3,FIB_2_4,FIB_2_5,FIB_2_6,FIB_2_7,FIB_2_8,FIB_2_9,FIB_2_10,FIB_2_11,FIB_2_12,TS4_level_0,TS4_level_1,TS4_level_2,TS4_Target,TS4_level_4,TS4_level_5,RSHVB_Middle,RSHVB_Up ,RSHVB_Down ,JFPCC_Plot,T3V_Velocity,RSI_MA,RSI_Spot,MFI_Spot,MFI_MA,Senti_Spot,Accum_Plot,BBWP_Spot,BBWP_MA,DMI_Hist,DMI_Spot,DMI_MA,DMI_ADX,PMAR_Spot,PMAR_MA,Sorch_K,Sorch_D,WT_Spot,WT_MA,WT_Hist,VRSI_1,VRSI_2,VRSI_3,VRSI_MA,VRSI_4,TTF_Slow_Up,TTF_MA,TTF_Spot,TTF_Slow_Mid,PtoE_Spot,PtoB_Spot,PtoCF_Spot,PtoS_Spot,SQZM_Spot,VFI_MA,VFI_Spot,Intensity_Spot,VIX_Ind_MA1,VIX_Ind_MA2,VIX_Ind_MA3,VIX_Ind_Slow,VIX_Ind_Fast,Voli_Hist,Voli_MA,CM_Will_Hist,CM_Stoch_K1,CM_Stoch_D1,CM_Stoch_K2,CM_Stoch_D2,Hull_Hist
7/19/2012,2.199654,2.209997,2.135997,2.169664,2.108381,2.306812,2.277862,2.231018,2.200359,2.1697,2.131803,2.08496,2.047063,2.016404,1.985744,1.938901,1.90995,2.089555,2.221975,2.303896,2.370105,2.436315,2.518236,2.650656,1.957135,1.875214,1.809005,1.742795,1.660874,1.528454,2.174303,2.186584,2.19905,2.207934,2.211863,2.210884,2.190355,2.273708,2.107002,-0.059585,-0.0045,56.103903,53.167184,57.006123,59.398869,0.014889,"-5,59,093.56",59.126984,49.52381,8.475156,-12.866652,12.357645,-11.720761,48.285714,54.242857,52.787199,53.156996,34.461809,38.527487,-4.065678,28.36452,37.129589,51.297784,60.062854,72.326127,88.686669,-86.718548,114.593944,0.984061,-9.862109,55.095582,-21.454279,22.261075,-0.001107,7.110066,6.161181,0.851004, -   , -   , -   , -   , -   ,1.407804,1.229576,8.574737,46.098598,61.088554,65.252971,66.194149,0.174429
7/20/2012,2.184659,2.184659,2.083331,2.122665,2.108664,2.305418,2.276712,2.230264,2.199864,2.169464,2.131888,2.085441,2.047864,2.017464,1.987064,1.940617,1.911911,2.092382,2.222411,2.302852,2.367867,2.432881,2.513323,2.643351,1.962354,1.881912,1.816898,1.751884,1.671442,1.541414,2.139878,2.155446,2.169981,2.182632,2.192376,2.198545,2.191793,2.273357,2.110228,-0.061939,-0.025003,54.916251,49.571817,54.85306,58.489708,0.012371,"8,56,323.05",57.936508,57.777778,4.959391,-30.965393,-10.8447,-11.470875,35.428571,51.442857,51.014788,52.096913,26.528755,35.500565,-8.97181,28.36452,37.129589,51.297784,60.062854,72.726755,92.587061,-86.718548,110.138826,2.934257,-9.648476,53.902101,-20.989537,21.778856,-0.009074,7.060463,6.961256,-6.210127, -   , -   , -   , -   , -   ,1.040682,1.195232,10.828955,33.792198,46.777514,53.193735,62.744679,0.171205
7/23/2012,2.153662,2.153662,2.041331,2.060498,2.10771,2.302312,2.27392,2.227981,2.197913,2.167845,2.13068,2.084741,2.047575,2.017508,1.98744,1.941501,1.913109,2.094656,2.222783,2.302048,2.366111,2.430174,2.509439,2.637566,1.966529,1.887264,1.8232,1.759137,1.679872,1.551745,2.086958,2.109787,2.129852,2.147445,2.162422,2.174463,2.187036,2.265776,2.108296,-0.053894,-0.043187,53.152612,45.216238,47.469935,56.285753,0.008535,"19,75,988.18",56.349206,58.571429,2.209854,-36.916773,-26.916272,-11.069115,21.142857,48.114286,47.310394,51.201051,15.673406,28.60308,-12.929675,30.771001,39.076194,52.501025,60.806217,69.259833,94.796632,-86.718548,104.739699,4.039042,-9.3659,52.323464,-20.374814,21.141016,-0.024561,5.984381,3.832218,-9.684571, -   , -   , -   , -   , -   ,1.552096,1.260116,12.626645,25.998424,35.296407,53.193735,62.744679,0.143924
7/24/2012,2.10708,2.10708,1.974665,2.019331,2.10596,2.299941,2.27164,2.225847,2.195875,2.165904,2.128857,2.083064,2.046017,2.016045,1.986073,1.940281,1.911979,2.096912,2.223876,2.302422,2.365904,2.429387,2.507932,2.634897,1.969947,1.891402,1.827919,1.764437,1.685891,1.558927,2.041873,2.064511,2.086292,2.106676,2.125258,2.14166,2.17627,2.253778,2.098762,-0.038807,-0.055741,51.22488,42.550088,41.518325,53.332267,0.004303,"22,72,479.28",60.31746,58.571429,-1.792052,-46.085511,-37.989226,-10.718124,15.428571,44.457143,42.978284,50.379493,3.795402,20.114843,-16.319441,33.499245,41.283071,53.865147,61.648973,67.182057,95.201222,-86.718548,97.021879,4.241337,-9.178778,51.278092,-19.967745,20.718639,-0.039564,5.227439,3.713555,-11.671999, -   , -   , -   , -   , -   ,2.067919,1.406989,15.480093,15.987804,25.259475,33.354657,50.600454,0.093078
7/25/2012,2.063206,2.063206,1.916665,1.959998,2.10307,2.298852,2.270288,2.22407,2.19382,2.16357,2.126179,2.079961,2.04257,2.01232,1.98207,1.935852,1.907288,2.097293,2.223398,2.301413,2.364465,2.427518,2.505532,2.631638,1.971188,1.893173,1.830121,1.767068,1.689054,1.562948,1.98729,2.01303,2.037451,2.060526,2.082103,2.101955,2.159859,2.234861,2.084856,-0.024802,-0.065656,48.998966,38.982352,33.410962,49.348006,-0.000662,"12,57,434.35",69.84127,60.714286,-4.935967,-50,-44.334095,-9.83189,8.285714,41.914286,38.947375,49.410158,-7.539755,9.614452,-17.154207,39.895091,46.456674,57.06307,63.624653,63.1974,93.690949,-86.718548,86.894717,3.4862,-8.909083,49.771413,-19.381042,20.109874,-0.068456,3.600866,0.347719,-15.272393, -   , -   , -   , -   , -   ,2.191652,1.549655,17.962618,9.509882,17.16537,33.354657,50.600454,0.008162
7/26/2012,2.011602,2.011602,1.842665,1.927831,2.0996,2.298609,2.269574,2.222594,2.191846,2.161097,2.12309,2.07611,2.038103,2.007354,1.976606,1.929626,1.900591,2.096766,2.222411,2.300141,2.362964,2.425786,2.503516,2.629161,1.97112,1.893391,1.830568,1.767745,1.690015,1.56437,1.947651,1.969444,1.992113,2.014917,2.037313,2.05886,2.138769,2.214533,2.063005,-0.01318,-0.068948,46.846983,37.16306,27.810439,45.040493,-0.00538,"-9,72,838.99",82.539683,65.396825,-8.574856,-50,-48.69517,-7.990863,6,39.142857,33.715744,48.070718,-17.552699,-1.405912,-16.146787,46.267344,51.611193,60.249196,65.593045,56.882304,89.875746,-86.718548,72.707333,1.578599,-8.762869,48.954577,-19.062966,19.779835,-0.094637,2.081374,-0.957608,-11.051446, -   , -   , -   , -   , -   ,2.477301,1.718318,21.129977,11.582673,12.36012,24.083199,36.877197,-0.089259
7/27/2012,1.969717,1.977331,1.873332,1.932998,2.096301,2.298408,2.268921,2.22121,2.189983,2.158755,2.120156,2.072445,2.033846,2.002619,1.971392,1.923681,1.894194,2.096249,2.221459,2.298919,2.361523,2.424128,2.501588,2.626797,1.97104,1.89358,1.830975,1.768371,1.690911,1.565701,1.937882,1.948403,1.962973,1.980288,1.999296,2.019151,2.1148,2.190573,2.039028,-0.002285,-0.060195,45.177767,37.666294,33.583691,42.749133,-0.008818,"-45,23,131.14",93.253968,72.460317,-8.073729,-49.484488,-49.828163,-6.027594,8,37.128571,24.495974,45.469505,-24.033519,-11.332643,-12.700876,53.331272,57.325208,63.78116,67.775096,51.556061,83.660073,-86.718548,55.689545,-1.529237,-8.786356,49.085786,-19.114058,19.83285,-0.118531,0.911967,-1.426849,-9.413445, -   , -   , -   , -   , -   ,2.389288,1.840313,19.817363,13.48489,11.525815,24.083199,36.877197,-0.180439
7/30/2012,1.951357,2.016531,1.813999,1.905298,2.092519,2.298841,2.268739,2.220033,2.188154,2.156276,2.116872,2.068166,2.028762,1.996883,1.965005,1.916299,1.886197,2.095876,2.220772,2.298038,2.360486,2.422934,2.5002,2.625096,1.97098,1.893714,1.831266,1.768818,1.691552,1.566656,1.91616,1.926907,1.938929,1.952715,1.968242,1.985212,2.088459,2.165281,2.011636,0.00207,-0.050041,43.509394,36.001716,27.564925,39.712291,-0.012094,"-88,11,469.73",96.428571,80.47619,-10.390813,-49.484488,-49.656325,-3.665218,6,34.7,14.495974,41.540341,-29.050602,-19.544144,-9.506458,52.536684,56.682466,63.383866,67.529648,45.835284,77.348325,-86.718548,48.94546,-4.685111,-8.660447,48.382383,-18.840153,19.548643,-0.139397,-0.644093,-3.756211,-9.957618, -   , -   , -   , -   , -   ,2.130923,1.893151,22.356943,15.689756,13.585773,16.786451,24.741436,-0.26783
7/31/2012,1.928328,1.928328,1.823332,1.837998,2.087479,2.301236,2.270049,2.219588,2.18656,2.153533,2.112709,2.062248,2.021424,1.988397,1.95537,1.904908,1.873722,2.095385,2.220267,2.297524,2.359965,2.422406,2.499663,2.624545,1.970503,1.893246,1.830805,1.768364,1.691106,1.566224,1.864052,1.885004,1.902979,1.919558,1.935786,1.952261,2.058666,2.131834,1.985499,-0.005484,-0.050295,41.465919,32.270282,21.539199,36.077673,-0.016258,"-1,26,02,362.74",98.412698,88.095238,-9.793815,-49.484488,-49.484488,-1.302843,1.428571,33.271429,7.43582,36.694804,-34.367182,-26.251,-8.116181,47.242027,52.399615,60.736538,65.894126,38.905105,67.556389,-86.718548,23.492678,-9.581079,-8.354536,46.673388,-18.174668,18.858133,-0.176031,-2.250822,-5.464281,-13.5861, -   , -   , -   , -   , -   ,2.027416,1.917563,21.957471,11.961211,13.711952,16.786451,24.741436,-0.356171
08-01-2012,1.883163,1.883163,1.735332,1.804332,2.081872,2.304064,2.271647,2.219194,2.184864,2.150533,2.108098,2.055645,2.013211,1.97888,1.944549,1.892097,1.859679,2.094851,2.220008,2.297435,2.360014,2.422592,2.500019,2.625176,1.969695,1.892267,1.829689,1.76711,1.689683,1.564526,1.824239,1.844494,1.863989,1.882512,1.90027,1.9176,2.025667,2.099017,1.952317,-0.016808,-0.05326,39.483704,30.563734,13.454011,31.55294,-0.020128,"-1,60,62,422.47",99.206349,93.968254,-13.779245,-50,-49.656325,1.883323,0.285714,32.014286,5.130339,31.831189,-39.743205,-31.798627,-7.944578,42.742129,48.759645,58.486589,64.504105,33.015186,67.556389,-77.375395,-35.331207,-4.909503,-8.201509,45.818487,-17.841768,18.512715,-0.21379,-4.064669,-7.692364,-13.221646, -   , -   , -   , -   , -   ,1.806571,1.897382,25.72406,10.018886,12.556617,16.118328,18.995993,-0.4432
08-02-2012,1.843747,1.843747,1.701332,1.755166,2.075402,2.307247,2.273421,2.21869,2.182868,2.147046,2.102768,2.048037,2.003758,1.967936,1.932114,1.877383,1.843558,2.093885,2.219469,2.29716,2.359952,2.422744,2.500436,2.626019,1.968301,1.89061,1.827818,1.765026,1.687334,1.561751,1.77819,1.800291,1.821524,1.841853,1.861325,1.880084,1.989024,2.061139,1.916909,-0.026382,-0.057719,37.435189,28.216875,14.542086,28.150769,-0.024121,"-1,91,04,307.43",98.412698,97.142857,-14.554073,-50,-49.828163,5.244491, -   ,30.4,1.815018,26.733971,-44.293053,-36.863511,-7.429543,38.393145,45.24175,56.312097,63.160701,27.322798,67.556389,-73.794531,-57.680641,-3.119071,-7.978025,44.569972,-17.355596,18.008259,-0.251703,-5.808127,-9.295043,-12.651028, -   , -   , -   , -   , -   ,1.698568,1.861234,27.179333,7.393912,9.791336,16.118328,18.995993,-0.521115
08-03-2012,1.799456,1.836665,1.782666,1.807665,2.070101,2.307165,2.272578,2.216614,2.179986,2.143357,2.098082,2.042119,1.996844,1.960215,1.923587,1.867624,1.833036,2.093513,2.219263,2.297057,2.359932,2.422807,2.500602,2.626352,1.967763,1.889969,1.827094,1.764219,1.686425,1.560675,1.79784,1.798657,1.806279,1.818137,1.832533,1.848383,1.952525,2.026607,1.878443,-0.018718,-0.044427,36.818052,34.040933,21.508512,26.822318,-0.025384,"-2,01,32,726.70",96.031746,97.698413,-13.896701,-44.246056,-48.082019,8.241649,2.285714,28.928571,1.566515,21.789144,-45.321402,-40.931211,-4.390191,34.720774,42.271167,54.475911,62.026304,22.516029,67.556389,-70.850913,-57.604635,-1.647262,-8.216659,45.903123,-17.874726,18.546912,-0.274833,-6.834263,-8.886535,-12.003349, -   , -   , -   , -   , -   ,1.424599,1.781846,23.698063,11.515518,9.642772,16.431798,16.445526,-0.548416
08-06-2012,1.803561,1.913331,1.803561,1.867831,2.066095,2.307289,2.2721,2.215161,2.177895,2.140628,2.094564,2.037626,1.991562,1.954296,1.917029,1.860091,1.824901,2.09287,2.21855,2.296302,2.359142,2.421982,2.499733,2.625413,1.96719,1.889438,1.826598,1.763758,1.686007,1.560327,1.844501,1.82922,1.821573,1.820428,1.824463,1.832436,1.919487,1.995495,1.84348,0.008799,-0.016031,37.404695,40.044591,20.988844,25.655623,-0.024291,"-1,94,21,691.74",94.047619,97.222222,-8.747861,-28.444359,-40.896805,8.463528,9.142857,27.742857,4.409734,17.499078,-43.274659,-43.15808,-0.116579,31.807688,39.91477,53.019368,61.12645,18.70309,67.556389,-67.812634,-54.140379,-0.128123,-8.490143,47.430967,-18.46967,19.164229,-0.283002,-7.360655,-8.413439,-10.283873, -   , -   , -   , -   , -   ,1.171549,1.670883,22.803723,17.9721,12.293843,16.431798,16.445526,-0.507127
08-07-2012,1.835696,2.059997,1.835696,1.973665,2.064265,2.307018,2.271601,2.214295,2.176787,2.13928,2.092918,2.035612,1.98925,1.951743,1.914235,1.856929,1.821512,2.092645,2.217796,2.29522,2.357796,2.420372,2.497796,2.622947,1.967494,1.890069,1.827494,1.764918,1.687494,1.562343,1.93061,1.896813,1.871733,1.854631,1.844575,1.840529,1.894558,1.976313,1.812802,0.044551,0.024468,39.487827,48.861918,31.824511,26.889401,-0.020142,"-1,60,62,527.43",82.539683,94.047619,0.087599,-0.862813,-24.517743,7.076751,31.714286,27.4,9.36432,14.137681,-35.921898,-42.202753,6.280855,30.355965,38.74047,52.293507,60.678012,16.802929,67.556389,-63.33959,-43.210891,2.1084,-8.971202,50.118448,-19.516178,20.250091,-0.266911,-7.081111,-6.522022,-8.222319, -   , -   , -   , -   , -   ,1.384973,1.618899,21.42826,33.24993,20.912516,23.242651,18.597592,-0.410326
08-08-2012,1.90468,1.999998,1.90468,1.959665,2.062194,2.304123,2.268826,2.211714,2.174334,2.136954,2.09075,2.033638,1.987433,1.950053,1.912673,1.855561,1.820264,2.093061,2.217793,2.294959,2.357325,2.419691,2.496856,2.621589,1.968328,1.891163,1.828797,1.76643,1.689265,1.564533,1.94998,1.932258,1.912083,1.892932,1.876813,1.864718,1.876404,1.957788,1.79502,0.052702,0.045245,41.0099,47.85923,32.054189,27.922358,-0.016923,"-1,34,33,012.22",65.079365,87.222222,0.083068,24.043367,-1.754602,5.689974,30,27.085714,14.086502,11.651594,-29.64939,-38.541837,8.892448,29.554332,38.092029,51.89269,60.430387,15.753671,67.556389,-56.140271,-23.743336,5.708059,-8.907566,49.762938,-19.377742,20.106449,-0.252909,-7.077888,-7.071442,-7.164089, -   , -   , -   , -   , -   ,1.961371,1.681167,18.475588,45.579454,32.267161,23.242651,18.597592,-0.309828
08-09-2012,1.932172,1.999998,1.932172,1.967667,2.060322,2.300535,2.265488,2.208782,2.171667,2.134552,2.088675,2.031969,1.986092,1.948977,1.911862,1.855155,1.820109,2.093513,2.217971,2.294966,2.357196,2.419425,2.49642,2.620878,1.969054,1.892059,1.82983,1.767601,1.690605,1.566147,1.961771,1.951933,1.93865,1.923411,1.907878,1.893492,1.864296,1.945731,1.782862,0.032916,0.047804,42.373486,48.509624,36.874428,29.712772,-0.013877,"-1,13,23,036.31",56.746032,78.888889,0.079902,41.006192,21.395582,4.834502,33.142857,26.5,18.960852,10.176105,-23.461191,-33.076785,9.615594,28.707942,37.407384,51.469495,60.168937,14.645831,56.252423,-56.140271,5.384576,0.056076,-8.943939,49.966138,-19.456868,20.188551,-0.232725,-7.092268,-7.121027,-7.58711, -   , -   , -   , -   , -   ,2.422724,1.815995,17.298867,55.289348,44.706244,31.981567,23.885339,-0.214525
08-10-2012,1.949919,1.995998,1.949919,1.974998,2.058632,2.296462,2.261763,2.205619,2.168872,2.132126,2.086704,2.03056,1.985139,1.948392,1.911646,1.855502,1.820803,2.093714,2.217897,2.294722,2.356814,2.418905,2.49573,2.619913,1.969531,1.892706,1.830614,1.768523,1.691698,1.567515,1.970589,1.96437,1.955797,1.945001,1.932627,1.919582,1.857298,1.937769,1.776827,0.006196,0.040995,43.602971,49.135649,45.356962,32.84161,-0.011029,"-91,83,179.44",52.777778,70.238095,0.077733,46.757979,37.26918,4.435329,40.285714,24.842857,23.820014,10.108509,-17.697907,-26.682596,8.98469,28.123802,36.934873,51.177425,59.988496,13.88125,46.025806,-56.140271,0.006029,-5.057233,-8.977264,50.152311,-19.529364,20.263773,-0.19866,-7.270464,-7.626856,-7.629233, -   , -   , -   , -   , -   ,2.715044,1.979459,16.539256,59.925553,53.598118,31.981567,23.885339,-0.111988
8/13/2012,1.962459,2.086665,1.940065,2.021015,2.057887,2.292357,2.258148,2.202797,2.16657,2.130342,2.085563,2.030212,1.985432,1.949205,1.912977,1.857626,1.823418,2.093919,2.217628,2.29416,2.356015,2.417869,2.494401,2.61811,1.97021,1.893678,1.831824,1.769969,1.693437,1.569728,2.004206,1.990928,1.979217,1.967812,1.956084,1.943916,1.855978,1.939297,1.772658,-0.008071,0.038675,45.311215,52.998313,54.536117,37.180511,-0.007328,"-60,04,548.80",61.507937,63.730159,5.331983,49.431189,45.731787,4.98034,61.142857,23.3,29.716382,11.63055,-10.00638,-20.203717,10.197337,27.967532,36.808465,51.09929,59.940224,13.676707,40.802399,-56.140271,17.297067,-7.668936,-9.186431,51.320842,-19.984392,20.735912,-0.144747,-7.427275,-7.740896,-9.034432, -   , -   , -   , -   , -   ,2.746039,2.118837,16.961047,69.763531,61.659477,39.059329,31.427849,-0.011019
8/14/2012,1.991737,2.077998,1.950664,2.009998,2.056939,2.287494,2.253856,2.19943,2.163807,2.128184,2.084152,2.029726,1.985694,1.950071,1.914448,1.860022,1.826384,2.094336,2.217741,2.294085,2.355787,2.417489,2.493833,2.617238,1.970931,1.894588,1.832885,1.771183,1.694839,1.571435,2.008067,2.002354,1.994642,1.985698,1.975827,1.96519,1.858809,1.940381,1.777237,-0.014941,0.032373,46.523821,51.98055,46.835567,39.111522,-0.004566,"-31,73,701.02",64.68254,60.15873,4.938999,48.631015,48.273394,4.794555,64,22.885714,36.388921,14.52586,-4.149126,-13.828651,9.679525,27.573667,36.202398,50.150211,58.778942,13.625854,36.985543,-56.140271,19.80969,-9.577364,-9.136353,51.04108,-19.875452,20.622876,-0.094246,-7.69422,-8.22811,-11.64537, -   , -   , -   , -   , -   ,2.12853,2.120599,16.507387,76.837883,68.842322,39.059329,31.427849,0.075267
8/15/2012,2.000867,2.000867,1.920665,1.954998,2.05492,2.283902,2.250494,2.196439,2.161059,2.12568,2.081948,2.027893,1.984161,1.948782,1.913402,1.859347,1.825939,2.094859,2.218196,2.294498,2.356167,2.417835,2.494137,2.617474,1.971522,1.895221,1.833552,1.771883,1.695582,1.572245,1.972688,1.982576,1.986598,1.986298,1.982808,1.976935,1.862734,1.941665,1.783803,-0.020974,0.013906,46.631501,47.116061,51.794677,41.648153,-0.003767,"-10,24,582.96",65.47619,60.238095,2.907147,40.718841,46.260348,3.260257,50.571429,23.628571,43.381911,18.351017,-3.888889,-8.935576,5.046686,27.551495,36.184464,50.139125,58.772094,13.596834,31.996138,-56.140271,9.543818,-12.072066,-8.886353,49.644432,-19.331596,20.058568,-0.062797,-8.331898,-9.607253,-13.697497, -   , -   , -   , -   , -   ,1.552132,2.017242,15.227317,76.298877,74.300097,40.355466,37.13212,0.134675
8/16/2012,1.977932,2.025998,1.966665,1.995332,2.05374,2.276503,2.244003,2.191416,2.156997,2.122578,2.080034,2.027447,1.984903,1.950484,1.916065,1.863478,1.830977,2.095283,2.218493,2.294715,2.35632,2.417925,2.494147,2.617357,1.972074,1.895851,1.834247,1.772642,1.696419,1.57321,1.987784,1.986048,1.986231,1.986254,1.985105,1.982382,1.869375,1.948816,1.789934,-0.016018,0.005662,47.381334,50.75558,60.063187,45.33116,-0.001923,"12,77,553.88",66.666667,62.222222,4.310558,37.702158,42.350671,1.966555,68,24.614286,51.603496,23.329865,0.134669,-4.477432,4.612101,27.551495,36.184464,50.139125,58.772094,16.178787,36.153962,-56.140271,54.86417,-9.993154,-9.069689,50.668652,-19.730428,20.472398,-0.019142,-8.116245,-7.68494,-12.001067, -   , -   , -   , -   , -   ,1.131473,1.856193,9.356241,74.07714,75.737966,40.355466,37.13212,0.175593
8/17/2012,1.986632,2.047332,1.986632,2.016498,2.053003,2.265774,2.234731,2.184503,2.151628,2.118753,2.078117,2.027889,1.987253,1.954378,1.921503,1.871275,1.840232,2.095622,2.218518,2.294546,2.355994,2.417441,2.49347,2.616365,1.972727,1.896699,1.835251,1.773803,1.697775,1.574879,2.006927,1.999967,1.995388,1.992343,1.989931,1.987414,1.879149,1.958056,1.800242,-0.002811,0.007105,48.330036,52.599198,68.932851,50.051498,0.000185,"33,85,408.21",66.666667,65,5.490047,38.534297,38.985099,-0.072314,75.714286,26.628571,60.143487,29.187562,5.389234,-0.628528,6.017762,27.551495,36.184464,50.139125,58.772094,19.372138,37.102242,-56.140271,41.369504,-9.519014,-9.1659,51.206145,-19.939729,20.689569,0.025039,-8.159539,-8.246127,-11.966869, -   , -   , -   , -   , -   ,0.928945,1.687602,8.435961,74.639446,75.005154,41.166463,40.193753,0.211237
8/20/2012,2.001565,2.025998,1.939999,1.985831,2.051673,2.254984,2.225321,2.177326,2.145913,2.114499,2.07567,2.027675,1.988846,1.957433,1.92602,1.878024,1.848362,2.095718,2.218424,2.294335,2.355688,2.417041,2.492952,2.615658,1.973013,1.897101,1.835749,1.774396,1.698485,1.575779,1.992863,1.995231,1.995283,1.994303,1.992846,1.991035,1.890117,1.967774,1.81246,0.005392,0.003774,48.578437,49.696239,68.787685,53.798736,0.001059,"44,25,738.55",61.507937,65,2.197176,42.004876,39.413777,-2.684375,68.571429,29,66.218238,35.368412,5.93245,1.891866,4.040584,27.551495,36.184464,50.139125,58.772094,22.426078,31.692394,-56.140271,7.348075,-12.223939,-9.026506,50.427406,-19.636487,20.374924,0.058252,-8.978036,-10.61503,-10.630134, -   , -   , -   , -   , -   ,0.463631,1.465062,8.605492,77.306706,75.341097,41.166463,40.193753,0.233541
8/21/2012,1.993698,1.999998,1.933331,1.961498,2.049887,2.244704,2.216281,2.170291,2.14019,2.110089,2.072882,2.026892,1.989685,1.959585,1.929484,1.883494,1.85507,2.095747,2.218602,2.294606,2.356034,2.417461,2.493465,2.61632,1.972892,1.896888,1.83546,1.774033,1.698029,1.575174,1.971953,1.979712,1.984903,1.988036,1.989639,1.990105,1.900791,1.977313,1.82427,0.004514,-0.004582,48.374737,47.45809,61.488634,55.336716,0.001134,"39,17,031.01",29.365079,57.936508,1.660299,37.569446,39.36954,-6.990809,62.285714,31.342857,69.366785,41.368659,3.647665,3.776005,-0.12834,27.551495,36.184464,50.139125,58.772094,26.971006,31.692394,-52.640639,-36.892295,-10.474123,-8.9159,49.809497,-19.395872,20.125261,0.082993,-10.422824,-13.312398,-8.020863, -   , -   , -   , -   , -   ,0.284768,1.250463,6.171663,74.37993,75.442027,40.418204,40.646711,0.226651
8/22/2012,1.977598,2.002664,1.933997,1.966831,2.048242,2.23481,2.20759,2.163548,2.134721,2.105895,2.070264,2.026221,1.99059,1.961764,1.932937,1.888895,1.861675,2.095418,2.21843,2.29453,2.356036,2.417541,2.493641,2.616653,1.972407,1.896307,1.834801,1.773296,1.697195,1.574184,1.968538,1.972263,1.976476,1.98033,1.983433,1.985657,1.9114,1.987984,1.834817,-0.000079,-0.0091,48.308548,48.010696,59.172237,56.10382,0.001389,"32,27,586.79",9.920635,46.825397,1.76373,29.336414,36.303579,-11.931419,66.571429,34.257143,72.948954,47.254904,2.121198,4.272637,-2.151439,27.551495,36.184464,50.139125,58.772094,32.542691,31.692394,-56.647373,-74.677676,-12.47749,-8.94014,49.944915,-19.448604,20.179976,0.10196,-12.027752,-15.237607,-6.564931, -   , -   , -   , -   , -   ,0.284768,1.074882,4.305646,67.309982,72.998873,40.418204,40.646711,0.18688
8/23/2012,1.972214,2.056665,1.972214,2.020498,2.047693,2.225725,2.19975,2.157723,2.130215,2.102708,2.068707,2.026679,1.992678,1.965171,1.937664,1.895636,1.869662,2.094956,2.218024,2.29416,2.355694,2.417228,2.493363,2.616431,1.971888,1.895753,1.834219,1.772685,1.69655,1.573482,2.003178,1.992873,1.987407,1.985048,1.98451,1.984892,1.924015,2.002923,1.845108,0.000854,0.000074,49.22161,53.330388,55.683319,56.01972,0.003088,"22,56,070.67",1.587302,33.809524,5.354514,33.778009,33.561289,-16.273507,80,37.957143,78.074603,53.166279,8.920502,5.155454,3.765048,27.551495,36.184464,50.139125,58.772094,40.486202,31.692394,-60.068942,-75.466003,-14.188274,-9.184082,51.30772,-19.979282,20.73061,0.126292,-13.117714,-15.29764,-1.600161, -   , -   , -   , -   , -   ,0.268949,0.928349,2.414646,68.24198,69.977297,45.129221,42.237963,0.137846
